N/A,META,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,SUMMARY,Unnamed: 7,Unnamed: 8,PLACE,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,ECONOMY,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,COMMUNITY,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71
,Is an Opportunity Zone,Census Tract FIPS code,County,State,Year,Inclusive Growth Score,Growth,Inclusion,Place,Place Growth,Place Inclusion,Net Occupancy Score,"Net Occupancy Base, %","Net Occupancy Tract, %",Residential Real Estate Value Score,"Residential Real Estate Value Base, %","Residential Real Estate Value Tract, %",Acres of Park Land Score,"Acres of Park Land Base, %","Acres of Park Land Tract, %",Affordable Housing Score,"Affordable Housing Base, %","Affordable Housing Tract, %",Internet Access Score,"Internet Access Base, %","Internet Access Tract, %",Travel Time to Work Score,"Travel Time to Work Base, %","Travel Time to Work Tract, %",Economy,Economy Growth,Economy Inclusion,New Businesses Score,"New Businesses Base, %","New Businesses Tract, %",Spend Growth Score,"Spend Growth Base, %","Spend Growth Tract, %",Small Business Loans Score,"Small Business Loans Base, %","Small Business Loans Tract, %",Minority/Women Owned Businesses Score,"Minority/Women Owned Businesses Base, %","Minority/Women Owned Businesses Tract, %",Labor Market Engagement Index Score,Labor Market Engagement Index Base,Labor Market Engagement Index Tract,Commercial Diversity Score,"Commercial Diversity Base, %","Commercial Diversity Tract, %",Community,Community Growth,Community Inclusion,Personal Income Score,"Personal Income Base, %","Personal Income Tract, %",Spending per Capita Score,"Spending per Capita Base, %","Spending per Capita Tract, %",Female Above Poverty Score,"Female Above Poverty Base, %","Female Above Poverty Tract, %",Gini Coefficient Score,Gini Coefficient Base,Gini Coefficient Tract,Early Education Enrollment Score,"Early Education Enrollment Base, %","Early Education Enrollment Tract, %",Health Insurance Coverage Score,"Health Insurance Coverage Base, %","Health Insurance Coverage Tract, %"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,Yes,50021963200,Rutland County,Vermont,2017,57,57,57,58,54,62,39,1.5,0.5,68,-0.4,17.9,70,3.5,7.2,52,75,75.4,36,78.9,73.8,91,65.3,85.8,48,35,60,39,4.3,-1.6,29,,,38,4.8,0,,,,46,50,46,75,20.3,25.8,66,83,50,80,3.5,21.9,86,,,41,84.2,81.2,28,41.7,45.2,47,24.3,23.1,82,90.2,95.2
9.0,Yes,50021963200,Rutland County,Vermont,2018,52,48,56,56,48,63,36,1.3,-0.3,61,4.4,17.7,70,3.5,7.2,55,75.7,76.9,36,78.9,73.8,90,64.9,84.9,48,37,60,39,4.3,-1.6,34,,,39,0.8,-2.6,,,,46,50,46,75,20.3,25.8,52,58,46,81,5.7,27.3,34,,,45,84.5,82.8,21,41.9,46.8,42,24.2,21.2,74,91.3,94.7
10.0,Yes,50021963200,Rutland County,Vermont,2019,53,48,58,45,28,62,19,1.1,-6.1,37,13.1,3.4,70,3.5,7.2,51,76.2,76.5,37,80,75.3,90,64.4,84.3,52,41,64,27,13,0,60,,,35,7.4,0,,,,54,50,54,75,20.3,25.8,62,74,49,79,8.8,26.6,70,,,50,84.9,84.8,28,42,45.5,57,24.1,26.5,62,92.5,94
11.0,Yes,50021963200,Rutland County,Vermont,2020,54,49,60,40,17,63,13,0.9,-11,21,20.3,-13.4,70,3.5,7.2,52,76.5,77,37,81.1,76.6,92,63.9,85.4,64,60,68,51,6.8,6.6,65,,,65,7.7,26.3,,,,59,50,59,77,20.8,26.7,60,71,49,78,11.5,28.4,64,,,58,85.4,87.7,27,42,45.8,67,24.1,30.5,45,93.5,92.8
12.0,Yes,50021963200,Rutland County,Vermont,2021,56,53,59,43,20,66,15,-0.6,-16.1,25,19.6,-15.7,70,3.5,7.2,56,77.1,78.6,46,86.1,85,94,63.5,87.7,61,66,56,65,5.1,10.8,74,,,59,8,22.9,20,5.3,2.8,69,49,68,79,20.8,27.1,65,74,56,71,12.9,22.9,77,,,60,86.8,89.4,30,41.6,45,96,26.3,68.7,38,94.3,92.6
13.0,Yes,50021963200,Rutland County,Vermont,2022,46,35,56,46,24,68,21,-0.7,-13.2,26,24.5,-9.5,70,3.5,7.2,70,76.7,81.5,36,87.8,84.3,97,63.8,90.4,38,32,44,51,-12.1,-12.5,29,,,15,16.4,-16.9,25,5.3,3.2,33,49,32,75,21.1,26.5,54,50,57,49,13.7,12.9,51,,,55,87,88.3,38,41.6,43.6,92,26.3,56.8,43,94.2,93.2
14.0,Yes,50021963200,Rutland County,Vermont,2023,44,43,44,45,24,66,26,-0.9,-8.9,22,42.1,-13.1,70,3.5,7.2,65,76,79.7,33,89.1,85,96,63.9,89.3,50,63,36,63,27.3,38.1,56,,,70,-8.7,22.7,5,4,1.1,33,49,32,71,20.7,25.2,36,42,29,26,15.7,2.9,57,,,30,86.9,80.4,17,41.8,48.5,,26.6,,41,94.3,93.1
15.0,Yes,50021963200,Rutland County,Vermont,2024,42,44,40,45,24,66,26,-0.9,-8.9,22,42.1,-13.1,70,3.5,7.2,65,76,79.7,33,89.1,85,96,63.9,89.3,47,68,26,63,-5,-1.1,71,,,70,-8.7,22.7,6,3.7,1.2,33,49,32,39,1.1,0.9,34,39,29,26,15.7,2.9,52,,,30,86.9,80.4,17,41.8,48.5,,26.6,,41,94.3,93.1
16.0,,50021962700,Rutland County,Vermont,2017,58,53,64,56,46,66,41,1.5,-0.7,50,-0.4,-5.7,68,3.5,6.6,53,75,75.6,45,78.9,77.3,96,65.3,89.5,62,47,77,52,4.3,0,38,,,51,4.8,0,80,4.2,7.1,59,50,59,91,20.3,31.2,58,66,50,62,3.5,4.8,71,,,74,84.2,90.9,25,41.7,45.7,25,24.3,15.8,78,90.2,94.6
17.0,,50021962700,Rutland County,Vermont,2018,58,54,63,56,50,63,44,1.3,-0.1,55,4.4,1.9,68,3.5,6.6,45,75.7,74.6,45,78.9,77.3,95,64.9,88.4,65,54,76,52,4.3,0,50,,,59,0.8,2.2,80,4.2,7.1,56,50,56,91,20.3,31.2,54,58,50,50,5.7,2.6,66,,,72,84.5,90.6,22,41.9,46.5,23,24.2,15,85,91.3,96.3
